projectID|name|shortName|SME|activityType|city|country|organizationURL|contactForm|order|role|ecContribution
101135845|EAGLEYARD PHOTONICS GMBH||True|PRC|Berlin|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/940765074/101135845|11.0|participant|251050.0
101135845|TECHNISCHE UNIVERSITAT BERLIN|TUB|False|HES|Berlin|DE|http://www.tu-berlin.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999986678/101135845|8.0|participant|500287.0
101135845|ALUVIA PHOTONICS B.V.|Aluvia Photonics|True|PRC|Enschede|NL||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/883053469/101135845|6.0|participant|452650.0
101135845|TEMATYS|TEMATYS|True|PRC|Paris|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951707353/101135845|4.0|participant|293125.0
101135845|TOPTICA PHOTONICS AG|TOPTICA|False|PRC|GRAEFELFING|DE|https://www.toptica.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999623704/101135845|5.0|participant|423125.0
101135845|CHALMERS TEKNISKA HOGSKOLA AB||False|HES|Goteborg|SE|http://www.chalmers.se|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999980373/101135845|9.0|participant|500730.0
101135082|INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE|INRIA|False|REC|Le Chesnay Cedex|FR|http://www.inria.fr|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999547074/101135082|3.0|participant|668001.0
101135082|REGION HOVEDSTADEN|REGIONH|False|PUB|Hillerod|DK|https://www.regionh.dk/|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999654744/101135082|5.0|participant|1098317.0
101135082|INSIMO||True|PRC|STRASBOURG|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/881157507/101135082|6.0|participant|328825.0
101135082|AMBU A/S||False|PRC|BALLERUP|DK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889791380/101135082|7.0|participant|498333.0
101135082|UNIVERSITEIT TWENTE|UNIVERSITEIT TWENTE|False|HES|Enschede|NL|http://www.utwente.nl|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999900833/101135082|4.0|participant|1224998.0
101135082|KOBENHAVNS UNIVERSITET|UCPH|False|HES|Kobenhavn|DK|http://www.ku.dk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991043/101135082|1.0|coordinator|1536837.0
101135082|UNIVERSITE DE LILLE|UNIVERSITE DE LILLE|False|HES|Lille|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888146648/101135082|3.0|thirdParty|0.0
101135082|UNIVERSIDAD REY JUAN CARLOS|URJC|False|HES|Mostoles|ES|http://www.urjc.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999886283/101135082|2.0|participant|488000.0
101135082|EBERHARD KARLS UNIVERSITAET TUEBINGEN|UT|False|HES|Tuebingen|DE|http://www.uni-tuebingen.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991916/101135082|8.0|participant|345771.0
101156751|HI IBERIA INGENIERIA Y PROYECTOS SL|HI-IBERIA|True|PRC|Madrid|ES|http://www.hi-iberia.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996346074/101156751|1.0|coordinator|1377750.0
101156751|UNIVERSITE DE GENEVE|UNIGE|False|HES|Geneve|CH|http://www.unige.ch|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974650/101156751|8.0|associatedPartner|
101156751|QUAVLIVE SRL||True|PRC|BARI|IT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/934595583/101156751|7.0|participant|527911.6
101156751|UNIVERSITY OF LIMERICK|UNIVERSITY OF LIMERICK|False|HES|Limerick|IE|http://www.ul.ie|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999809071/101156751|5.0|participant|1098085.0
101156751|CONSORZIO PER LA RICERCA NELL' AUTOMATICA E NELLE TELECOMUNICAZIONI C.R.A.T.|CRAT|False|REC|Roma|IT|http://infocom.uniroma1.it/crat/|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999655229/101156751|4.0|participant|953500.0
101156751|SERVICIO MADRILENO DE SALUD|SERMAS|False|PUB|MADRID|ES|http://www.madrid.org|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999481987/101156751|2.0|participant|944062.5
101156751|UNIVERSITA DEGLI STUDI DI BARI ALDO MORO|UNIBA|False|HES|Bari|IT|http://www.uniba.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999840596/101156751|6.0|participant|746187.5
101156751|UNIVERSIDAD POLITECNICA DE MADRID|UPM|False|HES|Madrid|ES|http://www.upm.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974844/101156751|3.0|participant|904687.5
101147455|ZABALA BRUSSELS|ZABALA BRUSSELS|True|PRC|Bruxelles / Brussel|BE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/908114874/101147455|8.0|thirdParty|0.0
101147455|ZABALA INNOVATION CONSULTING SA|ZABALA|False|PRC|Mutilva Alta Navarra|ES|https://www.zabala.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996410094/101147455|8.0|thirdParty|0.0
101147455|FUNDACION TEKNIKER|TEKNIKER|False|REC|Eibar Guipuzcoa|ES|http://www.tekniker.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999959227/101147455|9.0|participant|310697.5
101147455|VDM METALS INTERNATIONAL GMBH||False|PRC|Werdohl|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/904573404/101147455|5.0|participant|148750.0
101147455|BRIGHTSOURCE INDUSTRIES ISRAEL LTD|BRIGHTSOURCE INDUSTRIES ISRAEL LTD|False|PRC|Jerusalem|IL||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/926830539/101147455|2.0|participant|180125.0
101147455|CENTRO DE INVESTIGACIONES ENERGETICAS MEDIOAMBIENTALES Y TECNOLOGICAS|CIEMAT|False|REC|MADRID|ES|http://www.ciemat.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999614877/101147455|10.0|participant|215785.0
101147455|DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV|DLR|False|REC|Koln|DE|http://www.dlr.de/en/desktopdefault.aspx|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981731/101147455|3.0|participant|288079.75
101147455|UNIVERSIDAD COMPLUTENSE DE MADRID|UCM|False|HES|Madrid|ES|http://www.ucm.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999874546/101147455|1.0|coordinator|379510.0
101147455|COBRA INSTALACIONES Y SERVICIOS S.A||False|PRC|Madrid|ES|http://www.grupocobra.com/‎|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/965392404/101147455|6.0|participant|276250.0
101147455|AALBORG CSP AS|AALBORG CSP AS|True|PRC|Aalborg|DK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951229143/101147455|7.0|participant|148971.25
101147455|GBA ZABALA CONSEIL EN INNOVATION SA||False|PRC|Paris|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910085817/101147455|8.0|participant|250625.0
101147455|INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS|INTA|False|REC|Torrejon De Ardoz Madrid|ES|http://www.inta.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999583546/101147455|4.0|participant|300837.5
101172657|THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN|UNIABDN|False|HES|Aberdeen|UK|http://www.abdn.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999929448/101172657|8.0|participant|364622.5
101172657|KUNGLIGA TEKNISKA HOEGSKOLAN|KTH|False|HES|Stockholm|SE|http://www.kth.se|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999990946/101172657|7.0|participant|346473.75
101172657|VESTAS WIND SYSTEMS A/S|VESTAS|False|PRC|Aarhus|DK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999656296/101172657|3.0|participant|593850.0
101172657|INFINEON TECHNOLOGIES AG|IFAG|False|PRC|Neubiberg|DE|http://www.infineon.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978918/101172657|2.0|participant|702628.75
101172657|UNIVERSITA DEGLI STUDI DI PADOVA|UNIPD|False|HES|Padova|IT|http://www.unipd.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999995602/101172657|9.0|thirdParty|0.0
101172657|DIAMFAB||True|PRC|Grenoble|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/898899680/101172657|5.0|participant|310731.25
101172657|CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LA NANOELETTRONICA|IUNET|False|REC|Bologna|IT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999659885/101172657|9.0|participant|294390.0
101172657|UNIVERSITAET ROSTOCK|UROS|False|HES|Rostock|DE|http://www.uni-rostock.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999852430/101172657|1.0|coordinator|599297.5
101172657|ROSTOCKER KOMPETENZZENTRUM FUR LEISTUNGSELEKTRONIK GMBH||True|PRC|ROSTOCK|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/880394602/101172657|4.0|participant|442618.75
101172657|UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA|UNIMORE|False|HES|Modena|IT|http://www.unimore.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999840887/101172657|9.0|thirdParty|0.0
101172657|AALBORG UNIVERSITET|AAU|False|HES|Aalborg|DK|http://www.aau.dk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999904034/101172657|6.0|participant|301078.75
101172746|ANTEC MAGNETS SOCIEDAD LIMITADA||False|PRC|Portugalete|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/894225056/101172746|3.0|participant|520000.0
101172746|CYCLOMED TECHNOLOGIES SL|CYCLOMED|True|PRC|Madrid|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/898378402/101172746|2.0|participant|588125.0
101172746|CENTRO DE INVESTIGACIONES ENERGETICAS MEDIOAMBIENTALES Y TECNOLOGICAS|CIEMAT|False|REC|MADRID|ES|http://www.ciemat.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999614877/101172746|1.0|coordinator|529353.75
101172746|APLICACION NUEVAS TECNOLOGIAS ANTECSA|ANTECSA|True|PRC|Portugalete Vizcaya|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/968008494/101172746|3.0|thirdParty|0.0
101172746|EFESTO||True|PRC|Paris|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952417490/101172746|6.0|participant|137500.0
101172746|SUPRASYS SL||True|PRC|Bilbao|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/898835466/101172746|10.0|participant|138750.0
101172746|ASG SUPERCONDUCTORS SPA||True|PRC|Genova|IT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/968352165/101172746|4.0|participant|474375.0
101172746|ORGANISATION EUROPEENNE POUR LA RECHERCHE NUCLEAIRE|EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH|False|REC|Meyrin|CH|http://www.cern.ch|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999988133/101172746|5.0|participant|175125.0
101172746|ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA|UNIBO|False|HES|Bologna|IT|http://www.unibo.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999993953/101172746|9.0|participant|104631.25
101172746|WEDGE GLOBAL SL|WEDGE|True|PRC|Las Palmas De Gran Canaria|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997995559/101172746|7.0|participant|215637.5
101172746|TEAMWORK TECHNOLOGY BV|TT|True|PRC|Alkmaar|NL|https://www.teamwork.nl|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999431547/101172746|8.0|participant|112500.0
101137141|UNIVERSITA DEGLI STUDI DI CATANIA|UNICT|False|HES|Catania|IT|http://www.unict.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999874061/101137141|7.0|participant|500312.5
101137141|AGENCIA ESPANOLA DE MEDICAMENTOS Y PRODUCTOS SANITARIOS|AEMPS|False|PUB|Madrid|ES|http://www.aemps.gob.es/|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999563952/101137141|12.0|associatedPartner|
101137141|INE BLANKENBERG SKOTTHEIM RUSTEN|IB SKOTTHEIM RUSTEN||PRC||NO||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/886626658/101137141|2.0|participant|644565.0
101137141|CERTARA UK LIMITED||False|PRC|London|UK|http://www.certara.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999522533/101137141|13.0|associatedPartner|
101137141|ACADEMISCH ZIEKENHUIS GRONINGEN|UNIVERSITAIR MEDISCH CENTRUM GRONINGEN|False|HES|Groningen|NL|http://www.umcg.nl|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999914801/101137141|6.0|participant|345057.5
101137141|UNIVERSITAT DE VALENCIA|UVEG|False|HES|Valencia|ES|http://www.uv.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999953019/101137141|4.0|participant|245671.88
101137141|CONSORZIO PER VALUTAZIONI BIOLOGICHE E FARMACOLOGICHE||False|REC|Bari|IT|http://www.cvbf.net|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999717018/101137141|5.0|participant|323878.75
101137141|AGENCE NATIONALE DE SECURITE DU MEDICAMENT ET DES PRODUITS DE SANTE|ANSM|False|PUB|Saint Denis Cedex|FR|http://www.ansm.sante.fr|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950350420/101137141|9.0|participant|100000.0
101137141|AGENTSCHAP COLLEGE TER BEOORDELING VAN GENEESMIDDELEN||False|PUB|Utrecht|NL||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949831276/101137141|10.0|participant|73125.0
101137141|FONDAZIONE PER LA RICERCA FARMACOLOGICA GIANNI BENZI ONLUS|FONDAZIONE GIANNI BENZI ONLUS|False|REC|Valenzano Bari|IT|http://www.benzifoundation.org|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/962478330/101137141|5.0|thirdParty|0.0
101137141|UNIVERSITY OF WARWICK||False|HES|COVENTRY|UK|http://www.warwick.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999976784/101137141|14.0|associatedPartner|
101137141|UNIVERSITY COLLEGE LONDON||False|HES|London|UK|http://www.ucl.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999975620/101137141|15.0|associatedPartner|
101137141|EUROPEAN BUSINESS SUMMIT NETWORK||False|OTH|Elsene|BE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/917326479/101137141|11.0|participant|298745.0
101137141|ARIDHIA INFORMATICS LIMITED||True|PRC|Glasgow|UK|http://www.aridhia.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952790649/101137141|16.0|associatedPartner|
101137141|FEDERAL AGENCY FOR MEDICINES AND HEALTH PRODUCTS|FAMHP|False|REC|Sint-Joost-Ten-Node|BE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/968659073/101137141|3.0|participant|144187.5
101137141|UNIVERSITE DE NAMUR|UNamur|False|HES|Namur|BE|http://www.fundp.ac.be|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999891521/101137141|1.0|coordinator|987750.0
101137141|APARITO NETHERLANDS BV||True|PRC|Leiden|NL||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/881655117/101137141|8.0|participant|201750.0
101137847|IGAD CENTRE FOR CLIMATE PREDICTION AND APPLICATION|ICPAC|False|REC|Nairobi|KE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996870941/101137847|2.0|participant|422000.0
101137847|WORLD METEOROLOGICAL ORGANIZATION|ORGANISATION METEOROLOGIQUE MONDIALE - WMO - OMM|False|PUB|Geneve|CH||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999544940/101137847|8.0|participant|840625.0
101137847|UNIVERSITY OF GALWAY|OLLSCOIL NA GAILLIMHE|False|HES|Galway|IE|http://www.nuigalway.ie|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978045/101137847|7.0|participant|279575.0
101137847|THE UNIVERSITY OF READING||False|HES|Reading|UK|http://www.rdg.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984156/101137847|12.0|associatedPartner|
101137847|STICHTING INTERNATIONAL RED CROSS RED CRESCENT CENTRE ON CLIMATE CHANGE AND DISASTER PREPAREDNESS|IRC RCCCCDP|False|OTH|Den Haag|NL|http://www.climatecentre.org|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/974802471/101137847|4.0|participant|284105.0
101137847|UNIVERSITY OF CAPE TOWN|UCT|False|HES|Rondebosch|ZA|http://www.uct.ac.za|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999849229/101137847|3.0|participant|480250.0
101137847|MET OFFICE||False|PUB|Exeter|UK|http://www.metoffice.gov.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999892685/101137847|11.0|associatedPartner|
101137847|CROIX ROUGE MALAGASY||False|OTH|ANTANANARIVO|MG||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/878237904/101137847|10.0|participant|684041.25
101137847|CHR MICHELSENS INSTITUTT FOR VIDENSKAP OG ANDSFRIHET STIFTELSE|CMI|True|REC|Bergen|NO||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/930212832/101137847|6.0|participant|632250.0
101137847|EUROPEAN CENTRE FOR MEDIUM-RANGE WEATHER FORECASTS|ECMWF|False|REC|Reading|UK|http://www.ecmwf.int|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999916741/101137847|9.0|participant|617750.0
101137847|NORCE NORWEGIAN RESEARCH CENTRE AS|NORCE|False|REC|Bergen|NO|http://www.norceresearch.no|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/905860788/101137847|1.0|coordinator|1119332.5
101137847|STICHTING WAGENINGEN RESEARCH|WR|False|REC|Wageningen|NL|https://www.wur.nl/en/research-results/research-institutes/food-safety-research.htm|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999547365/101137847|5.0|participant|216925.0
101137359|AFRICA ACADEMY FOR PUBLIC HEALTH|AAPH|False|REC|DAR ES SALAAM|TZ||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/887014076/101137359|10.0|participant|350805.0
101137359|CENTRE DE RECHERCHE EN SANTE DE NOUNA|CRSN|False|REC|Nouna|BF||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998874282/101137359|8.0|participant|225450.0
101137359|THE TECHNICAL UNIVERSITY OF KENYA|TUK|False|HES|Nairobi|KE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/929261650/101137359|6.0|participant|213887.5
101137359|MUHIMBILI UNIVERSITY OF HEALTH AND ALLIED SCIENCES|MUHAS|False|HES|DAR ES SALAAM|TZ|http://www.muchs.ac.tz|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998552533/101137359|12.0|participant|269200.0
101137359|TAMPEREEN KORKEAKOULUSAATIO SR|TAMPERE UNIVERSITY|False|HES|Tampere|FI|http://www.tuni.fi|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/902999288/101137359|5.0|participant|219625.0
101137359|RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITAT BONN||False|HES|Bonn|DE|http://www.uni-bonn.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999980276/101137359|2.0|participant|310000.0
101137359|UNIVERSITE OUAGA I PROFESSEUR JOSEPH KI-ZERBO||False|HES|Ouagadougou 03|BF||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/988753593/101137359|13.0|participant|230367.5
101137359|MINISTRY OF AGRICULTURE LIVESTOCK AND FISHERIES||False|PUB|Kisumu|KE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/925936490/101137359|4.0|participant|301675.0
101137359|HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC.|HARVARD GLOBAL|False|REC|Cambridge|US||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953720200/101137359|3.0|participant|285000.0
101137359|KAROLINSKA INSTITUTET|KI|False|HES|Stockholm|SE|http://www.ki.se|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978530/101137359|1.0|coordinator|794331.25
101137359|FOOD SECURITY FOR PEACE AND NUTRITION AFRICA||False|REC|Nairobi|KE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/895664245/101137359|9.0|participant|199975.0
101137359|AGA KHAN UNIVERSITY KENYA|THE AGA KHAN UNIVERSITY- KENYA|False|HES|Nairobi|KE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889311812/101137359|7.0|participant|318395.0
101137359|KENYA MEDICAL RESEARCH INSTITUTE|KEMRI|False|REC|Nairobi|KE|http://www.kemri.org|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997741225/101137359|11.0|participant|279450.0
101135051|O.A.SYS - OCEAN ATMOSPHERE SYSTEMS GMBH|OASYS|True|PRC|Hamburg|DE|http://www.oasys-research.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998116809/101135051|8.0|participant|164115.0
101135051|UNIVERSITETET I TROMSOE - NORGES ARKTISKE UNIVERSITET|UiT|False|HES|Tromso|NO|http://uit.no/|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999874643/101135051|10.0|participant|176490.0
101135051|AARHUS UNIVERSITET|AU|False|HES|Aarhus C|DK|http://www.au.dk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997736/101135051|3.0|participant|1554593.75
101135051|EIDGENOESSISCHES DEPARTEMENT FUER WIRTSCHAFT, BILDUNG UND FORSCHUNG|WBF|False|PUB|Bern|CH||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998365711/101135051|12.0|associatedPartner|
101135051|Peking University People's Hospital||False|PUB|Beijing|CN||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/921422013/101135051|13.0|associatedPartner|
101135051|OULUN YLIOPISTO|UOULU|False|HES|Oulu|FI|http://www.oulu.fi|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999844670/101135051|2.0|participant|735318.75
101135051|ARCTIC KNOWLEDGE AS|Arctic Knowledge|True|PRC|OSLO|NO||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/883820545/101135051|5.0|participant|286250.0
101135051|Ilisimatusarfik|Ilisimatusarfik|False|HES|Nuuk|GL||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/986305410/101135051|6.0|participant|203750.0
101135051|ALFRED-WEGENER-INSTITUT HELMHOLTZ-ZENTRUM FUR POLAR- UND MEERESFORSCHUNG|AWI|False|REC|Bremerhaven|DE|http://www.awi.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999497507/101135051|7.0|participant|189987.5
101135051|NORGES MILJO-OG BIOVITENSKAPLIGE UNIVERSITET|NMBU|False|HES|As|NO|http://www.umb.no|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999902967/101135051|4.0|participant|1437250.0
101135051|NORD UNIVERSITET|NORD UNIVERSITET|False|HES|Bodo|NO|https://www.nord.no/|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998222927/101135051|1.0|coordinator|875625.0
101135051|MEMORIAL UNIVERSITY OF NEWFOUNDLAND||False|HES|ST JOHN'S|CA||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998908426/101135051|14.0|associatedPartner|
101135051|Arctic Monitoring and Assessment Programme Secretariat|AMAP|False|PUB|Tromso|NO|http://www.amap.no|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998180053/101135051|11.0|participant|153750.0
101135051|NORDLANDSFORSKNING AS|NORDLAND RESEARCH INSTITUTE|False|REC|Bodo|NO||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941316325/101135051|9.0|participant|221750.0
101172766|AARHUS UNIVERSITET|AU|False|HES|Aarhus C|DK|http://www.au.dk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997736/101172766|4.0|participant|289993.75
101172766|UNIVERSITEIT ANTWERPEN|UANTWERPEN|False|HES|Antwerpen|BE|http://www.ua.ac.be|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999902870/101172766|3.0|participant|596963.75
101172766|FUNDACION TEKNIKER|TEKNIKER|False|REC|Eibar Guipuzcoa|ES|http://www.tekniker.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999959227/101172766|1.0|coordinator|646751.25
101172766|SMART INDUCTION CONVERTER TECHNOLOGIES SL|SICTECH|True|PRC|Paterna|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/894588321/101172766|5.0|participant|200000.0
101172766|TECHNISCHE UNIVERSITAT HAMBURG|TUHH|False|HES|Hamburg|DE|http://www.tuhh.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999838753/101172766|7.0|participant|297500.0
101172766|CASALE SA|CASALE SA|False|PRC|Lugano|CH||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/898523320/101172766|9.0|associatedPartner|
101172766|MINDS & SPARKS GMBH|M&S|True|REC|Wien|AT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/905115343/101172766|8.0|participant|150312.5
101172766|UNIVERSITY OF STUTTGART|USTUTT|False|HES|Stuttgart|DE|http://www.uni-stuttgart.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974747/101172766|2.0|participant|599951.25
